transaction_id,transaction_date,product_name,brand,room_category,connectivity_type,energy_efficiency_rating,unit_price,quantity_sold,total_revenue,customer_rating,region,is_returned
TXN-01032,2025-02-06,Smart Oven,Samsung,Kitchen,Wi-Fi,A+,7430.98,1,7430.98,2.9,NCR,FALSE
TXN-01033,2025-06-04,Smart Refrigerator,TP-Link,Kitchen,Wi-Fi,A++,5047.08,13,65612.04,3.1,Region III,FALSE
TXN-01034,2025-03-05,Smart TV,Philips,Living Room,Wi-Fi,A++,12620.71,11,138827.81,1.3,Region III,FALSE
TXN-01035,2025-03-22,Smart Door Lock,Xiaomi,Security,Zigbee,A+,3845.76,2,7691.52,1.5,Visayas,TRUE
TXN-01036,2025-01-29,Smart Curtain Controller,Amazon,Bedroom,Zigbee,A+,12826.48,2,25652.96,1.2,Visayas,TRUE
TXN-01037,2025-09-25,Smart Plug,TP-Link,Living Room,Zigbee,A,2058.61,4,8234.44,2.4,Mindanao,TRUE
TXN-01038,2025-01-19,Smart Camera,Xiaomi,Security,Matter,C,2721.94,3,8165.82,1.2,Region IV-A,FALSE
TXN-01039,2025-07-29,Smart Doorbell,Amazon,Security,Wi-Fi,A++,13768.14,10,137681.4,2.7,Region IV-A,TRUE
TXN-01040,2025-08-18,Smart Doorbell,Google,Security,Zigbee,A+,11633.66,20,232673.2,3.2,NCR,FALSE
TXN-01041,2025-05-30,Smart Doorbell,LG,Security,Zigbee,A+,7805.68,20,156113.6,1.8,Region IV-A,FALSE
TXN-01042,2025-06-21,Smart Doorbell,LG,Security,Zigbee,A+,1706.63,12,20479.56,2.7,Visayas,FALSE
TXN-01043,2025-03-19,Smart Door Lock,Aqara,Security,Z-Wave,A++,9629.88,6,57779.28,3.9,Region III,FALSE
TXN-01044,2025-12-04,Smart Refrigerator,Google,Kitchen,Wi-Fi,B,9585.53,15,143782.95,4.1,Region IV-A,FALSE
TXN-01045,2025-01-12,Smart TV,Philips,Living Room,Bluetooth,A,9688.62,15,145329.3,2.2,Region IV-A,FALSE
TXN-01046,2025-09-25,Smart Plug,Xiaomi,Living Room,Matter,A,12410.16,1,12410.16,3.9,Region III,FALSE
TXN-01047,2025-08-31,Smart Air Purifier,Aqara,Bedroom,Matter,C,4270.5,12,51246,2.2,Region III,TRUE
TXN-01048,2025-12-16,Smart Curtain Controller,Amazon,Bedroom,Matter,C,1158.38,18,20850.84,1.4,Mindanao,TRUE
TXN-01049,2025-04-06,Smart Door Lock,Amazon,Security,Z-Wave,A,1063.97,7,7447.79,3.8,Region IV-A,FALSE
TXN-01050,2025-11-21,Smart Curtain Controller,Samsung,Bedroom,Zigbee,B,11392.17,3,34176.51,3.6,NCR,FALSE
TXN-01051,2025-02-26,Smart Bathroom Scale,LG,Bathroom,Bluetooth,A++,5144.66,10,51446.6,2.5,Mindanao,FALSE
TXN-01052,2025-09-21,Smart TV,Aqara,Living Room,Wi-Fi,A,11722.54,5,58612.7,4,Region IV-A,FALSE
TXN-01053,2025-12-22,Smart Speaker,Google,Living Room,Wi-Fi,B,2098.62,12,25183.44,2.7,Region IV-A,FALSE
TXN-01054,2025-03-29,Smart Bathroom Scale,Xiaomi,Bathroom,Wi-Fi,A,5607.29,14,78502.06,2,Mindanao,FALSE
TXN-01055,2025-04-08,Smart Door Lock,TP-Link,Security,Matter,A,14950.02,9,134550.18,3.6,NCR,FALSE
TXN-01056,2025-04-26,Smart Refrigerator,LG,Kitchen,Wi-Fi,A+,12510.15,8,100081.2,1.7,Region III,FALSE
TXN-01057,2025-01-28,Smart Plug,Samsung,Living Room,Matter,A+,10561.97,13,137305.61,2.5,Region IV-A,FALSE
TXN-01058,2025-07-04,Smart Thermostat,Philips,Bedroom,Matter,A++,10891.32,7,76239.24,3.5,NCR,TRUE
TXN-01059,2025-09-26,Smart Bulb,Google,Lighting,Wi-Fi,A,4746.57,12,56958.84,1.6,NCR,FALSE
TXN-01060,2025-03-15,Smart Door Lock,Aqara,Security,Matter,A++,8574.82,4,34299.28,3,Region III,FALSE
TXN-01061,2025-02-07,Smart TV,Samsung,Living Room,Wi-Fi,A+,6589.72,8,52717.76,3.2,NCR,FALSE
TXN-01062,2025-02-03,Smart Camera,Xiaomi,Security,Matter,A++,9889.32,3,29667.96,3.4,Visayas,FALSE
TXN-01063,2025-04-05,Smart Door Lock,Samsung,Security,Z-Wave,B,9496.47,18,170936.46,1.6,Visayas,FALSE
TXN-01064,2025-02-03,Smart Speaker,Amazon,Living Room,Bluetooth,C,1400.64,1,1400.64,3.8,Mindanao,FALSE
TXN-01065,2025-12-22,Smart Camera,LG,Security,Wi-Fi,A+,10684.34,12,128212.08,4.2,Region IV-A,FALSE
TXN-01066,2025-02-09,Smart Bathroom Scale,Google,Bathroom,Wi-Fi,C,9743.15,7,68202.05,3.5,NCR,FALSE
TXN-01067,2025-07-09,Smart Bulb,Google,Lighting,Wi-Fi,A++,7465.55,6,44793.3,3.2,NCR,TRUE
TXN-01068,2025-04-14,Smart Oven,TP-Link,Kitchen,Matter,C,7679.8,1,7679.8,1.3,Mindanao,FALSE
TXN-01069,2025-10-28,Smart Curtain Controller,LG,Bedroom,Zigbee,A+,8214.19,12,98570.28,1,NCR,TRUE
TXN-01070,2025-03-22,Smart Doorbell,Aqara,Security,Zigbee,B,11071.77,20,221435.4,1.6,Visayas,FALSE
TXN-01071,2025-02-03,Smart Doorbell,Philips,Security,Zigbee,A++,5013.52,12,60162.24,4.5,Visayas,TRUE
TXN-01072,2025-06-03,Smart Camera,Amazon,Security,Matter,A,13628.43,12,163541.16,4.8,Region IV-A,FALSE
TXN-01073,2025-08-26,Smart Curtain Controller,Google,Bedroom,Zigbee,A,4895.06,4,19580.24,3,Region IV-A,FALSE
TXN-01074,2025-08-05,Smart TV,Google,Living Room,Wi-Fi,B,2510.11,11,27611.21,2.9,NCR,FALSE
TXN-01075,2025-07-25,Smart Plug,LG,Living Room,Wi-Fi,C,4622.08,8,36976.64,4.3,Visayas,FALSE
TXN-01076,2025-08-16,Smart Bulb,Philips,Lighting,Zigbee,A++,1459.53,6,8757.18,2.9,Region III,FALSE
TXN-01077,2025-04-07,Smart Camera,Philips,Security,Matter,A+,3958.27,4,15833.08,2.1,Region III,FALSE
TXN-01078,2025-01-25,Smart Speaker,Samsung,Living Room,Bluetooth,B,13371.38,12,160456.56,2.6,Visayas,TRUE
TXN-01079,2025-06-23,Smart Door Lock,LG,Security,Zigbee,A,4222.01,13,54886.13,1.6,Mindanao,FALSE
TXN-01080,2025-11-18,Smart Refrigerator,Xiaomi,Kitchen,Wi-Fi,B,12872.83,14,180219.62,2.8,Region III,FALSE
TXN-01081,2025-06-16,Smart Door Lock,Aqara,Security,Matter,A++,9248.86,12,110986.32,1.3,Visayas,FALSE
TXN-01082,2025-02-21,Smart TV,Xiaomi,Living Room,Bluetooth,B,9049.76,17,153845.92,3.7,NCR,FALSE
TXN-01083,2025-10-20,Smart Plug,Samsung,Living Room,Zigbee,C,11538.87,18,207699.66,3.1,Region III,TRUE
TXN-01084,2025-09-11,Smart Doorbell,Google,Security,Wi-Fi,A,10226.26,17,173846.42,1.9,Mindanao,FALSE
TXN-01085,2025-03-02,Smart Curtain Controller,Philips,Bedroom,Zigbee,B,13972.41,3,41917.23,4.4,Visayas,FALSE
TXN-01086,2025-11-03,Smart Air Purifier,Amazon,Bedroom,Matter,C,11156.92,8,89255.36,2.3,Mindanao,TRUE
TXN-01087,2025-10-28,Smart Air Purifier,LG,Bedroom,Wi-Fi,C,3533.77,2,7067.54,4.4,Region III,FALSE
TXN-01088,2025-07-05,Smart Oven,TP-Link,Kitchen,Wi-Fi,B,6050.69,7,42354.83,2.5,Region IV-A,FALSE
TXN-01089,2025-09-07,Smart Doorbell,Samsung,Security,Zigbee,A,3068.23,20,61364.6,1.2,Region III,FALSE
TXN-01090,2025-07-27,Smart Bathroom Scale,Samsung,Bathroom,Wi-Fi,A+,10093.72,10,100937.2,1.8,Visayas,TRUE
TXN-01091,2025-11-07,Smart Air Purifier,Amazon,Bedroom,Matter,B,10484.66,18,188723.88,3.2,Mindanao,FALSE
TXN-01092,2025-10-01,Smart Bulb,Samsung,Lighting,Zigbee,B,5922.53,13,76992.89,2.9,NCR,FALSE
TXN-01093,2025-05-28,Smart TV,Philips,Living Room,Wi-Fi,A+,2274.74,9,20472.66,1.5,Region IV-A,FALSE
TXN-01094,2025-11-12,Smart Refrigerator,Philips,Kitchen,Wi-Fi,B,12867.66,14,180147.24,3.7,Mindanao,FALSE
TXN-01095,2025-06-20,Smart Speaker,LG,Living Room,Wi-Fi,B,10101.29,10,101012.9,4,Region III,TRUE
TXN-01096,2025-03-16,Smart Refrigerator,LG,Kitchen,Wi-Fi,A+,10710.96,18,192797.28,1.4,Visayas,FALSE
TXN-01097,2025-05-04,Smart Doorbell,Google,Security,Wi-Fi,A++,2819.97,17,47939.49,4.4,Region IV-A,TRUE
TXN-01098,2025-07-25,Smart Bulb,Google,Lighting,Zigbee,A++,14935.65,2,29871.3,5,Region IV-A,FALSE
TXN-01099,2025-04-09,Smart Refrigerator,Google,Kitchen,Matter,A++,7097.89,20,141957.8,3.5,Mindanao,FALSE
TXN-01100,2025-09-10,Smart Bulb,Google,Lighting,Zigbee,A,4846.47,12,58157.64,3.3,Visayas,FALSE
TXN-01101,2025-09-23,Smart Bathroom Scale,LG,Bathroom,Wi-Fi,A++,10962.05,16,175392.8,4.8,NCR,FALSE
TXN-01102,2025-05-19,Smart Thermostat,LG,Bedroom,Matter,A,13067.14,18,235208.52,2.2,Region IV-A,TRUE
TXN-01103,2025-07-10,Smart Oven,Aqara,Kitchen,Matter,A,7998.23,20,159964.6,2.6,Mindanao,TRUE
TXN-01104,2025-08-25,Smart Air Purifier,Google,Bedroom,Matter,A++,9443.43,15,141651.45,1.9,NCR,FALSE
TXN-01105,2025-10-15,Smart Refrigerator,Amazon,Kitchen,Wi-Fi,A,13647.64,13,177419.32,2.6,Region IV-A,TRUE
TXN-01106,2025-11-15,Smart Thermostat,LG,Bedroom,Z-Wave,A++,12601.25,3,37803.75,4.3,NCR,FALSE
TXN-01107,2025-06-12,Smart Air Purifier,Xiaomi,Bedroom,Matter,C,5785.22,18,104133.96,1.4,NCR,FALSE
TXN-01108,2025-05-15,Smart Speaker,Google,Living Room,Wi-Fi,A+,11686.59,20,233731.8,3,Region IV-A,FALSE
TXN-01109,2025-10-01,Smart Refrigerator,Philips,Kitchen,Matter,A+,14717.44,4,58869.76,2.2,Region III,FALSE
TXN-01110,2025-10-30,Smart Bathroom Scale,Google,Bathroom,Bluetooth,A,5747.81,6,34486.86,2.9,NCR,FALSE
TXN-01111,2025-02-13,Smart TV,Google,Living Room,Wi-Fi,A,2183.15,6,13098.9,3,Visayas,FALSE
TXN-01112,2025-09-07,Smart Speaker,Samsung,Living Room,Bluetooth,C,4736.17,18,85251.06,2.9,Region IV-A,FALSE
TXN-01113,2025-06-12,Smart Oven,LG,Kitchen,Matter,C,7762.56,18,139726.08,3.7,Region IV-A,TRUE
TXN-01114,2025-05-03,Smart Doorbell,Google,Security,Wi-Fi,C,14052.89,10,140528.9,3.4,Mindanao,FALSE
TXN-01115,2025-03-13,Smart Air Purifier,Philips,Bedroom,Matter,C,10733.24,16,171731.84,2.2,Visayas,TRUE
TXN-01116,2025-06-22,Smart Refrigerator,TP-Link,Kitchen,Matter,C,14180.54,4,56722.16,4.4,Visayas,FALSE
TXN-01117,2025-06-07,Smart TV,LG,Living Room,Bluetooth,A,7191.26,20,143825.2,3.6,Mindanao,FALSE
TXN-01118,2025-02-23,Smart Refrigerator,Google,Kitchen,Wi-Fi,B,8580.46,10,85804.6,2.5,Region IV-A,FALSE
TXN-01119,2025-08-07,Smart Doorbell,Google,Security,Zigbee,A,6788.67,14,95041.38,2.9,Region III,TRUE
TXN-01120,2025-09-16,Smart Air Purifier,Google,Bedroom,Wi-Fi,A++,9993.52,6,59961.12,3.7,Mindanao,FALSE
TXN-01121,2025-10-27,Smart Camera,TP-Link,Security,Wi-Fi,A++,10450.01,14,146300.14,4.3,Region III,FALSE
TXN-01122,2025-08-31,Smart Camera,Samsung,Security,Wi-Fi,A+,11578.66,18,208415.88,1.5,Region IV-A,TRUE
TXN-01123,2025-03-12,Smart TV,Philips,Living Room,Wi-Fi,A+,614.65,15,9219.75,2.1,Mindanao,FALSE
TXN-01124,2025-06-14,Smart Refrigerator,LG,Kitchen,Matter,A++,838.45,11,9222.95,2.7,Region IV-A,FALSE
TXN-01125,2025-12-13,Smart TV,TP-Link,Living Room,Wi-Fi,A,976.26,5,4881.3,3.2,Visayas,FALSE
TXN-01126,2025-06-25,Smart Air Purifier,Aqara,Bedroom,Wi-Fi,A+,10753.67,20,215073.4,1.8,Region III,TRUE
TXN-01127,2025-02-27,Smart Camera,LG,Security,Matter,A+,14953.59,7,104675.13,2.4,Mindanao,FALSE
TXN-01128,2025-01-15,Smart Doorbell,Google,Security,Zigbee,A,1120.61,20,22412.2,1.4,Region III,FALSE
TXN-01129,2025-07-16,Smart Bathroom Scale,Xiaomi,Bathroom,Bluetooth,A,9879.9,13,128438.7,4.2,Region IV-A,FALSE
TXN-01130,2025-10-01,Smart Speaker,Samsung,Living Room,Bluetooth,B,11114.97,20,222299.4,1.4,NCR,FALSE
TXN-01131,2025-04-16,Smart Speaker,TP-Link,Living Room,Bluetooth,A,1041.51,15,15622.65,2.6,Visayas,TRUE
TXN-01132,2025-11-29,Smart Thermostat,Philips,Bedroom,Matter,C,5795.35,14,81134.9,2.1,Region III,FALSE
TXN-01133,2025-09-26,Smart Curtain Controller,Google,Bedroom,Zigbee,C,11551.65,13,150171.45,2.2,NCR,FALSE
TXN-01134,2025-05-30,Smart Doorbell,Xiaomi,Security,Zigbee,B,4872.02,20,97440.4,4.3,NCR,TRUE
TXN-01135,2025-03-06,Smart TV,Philips,Living Room,Bluetooth,A+,14555.84,4,58223.36,4.6,Region IV-A,FALSE
TXN-01136,2025-02-20,Smart Camera,TP-Link,Security,Wi-Fi,A,4367.52,14,61145.28,4.6,Region IV-A,FALSE
TXN-01137,2025-11-16,Smart Air Purifier,Samsung,Bedroom,Matter,A,7172.19,10,71721.9,3.7,NCR,TRUE
TXN-01138,2025-06-07,Smart Refrigerator,Amazon,Kitchen,Matter,A++,7436.48,17,126420.16,3.8,Region III,FALSE
TXN-01139,2025-05-16,Smart Plug,Xiaomi,Living Room,Zigbee,C,10299.75,13,133896.75,3.3,Mindanao,FALSE
TXN-01140,2025-09-27,Smart Doorbell,Samsung,Security,Zigbee,B,8925.07,2,17850.14,1.2,Region IV-A,FALSE
TXN-01141,2025-05-04,Smart Plug,LG,Living Room,Matter,A+,2171.48,2,4342.96,4.4,Visayas,FALSE
TXN-01142,2025-09-18,Smart Refrigerator,Google,Kitchen,Wi-Fi,C,13998.7,20,279974,1.1,Visayas,FALSE
TXN-01143,2025-01-05,Smart Thermostat,LG,Bedroom,Matter,C,1136.4,16,18182.4,4.3,NCR,FALSE
TXN-01144,2025-07-10,Smart Thermostat,TP-Link,Bedroom,Z-Wave,C,14871.27,18,267682.86,3.7,Region IV-A,FALSE
TXN-01145,2025-10-10,Smart Bathroom Scale,Philips,Bathroom,Wi-Fi,B,14762.22,12,177146.64,2.5,Mindanao,TRUE
TXN-01146,2025-02-25,Smart Doorbell,Amazon,Security,Zigbee,A+,11175.19,6,67051.14,3.6,Mindanao,FALSE
TXN-01147,2025-04-23,Smart Refrigerator,Xiaomi,Kitchen,Wi-Fi,A,9942.87,14,139200.18,2.6,Region IV-A,FALSE
TXN-01148,2025-07-30,Smart Camera,Aqara,Security,Wi-Fi,B,1340.57,17,22789.69,4.8,Region IV-A,TRUE
TXN-01149,2025-08-11,Smart Bulb,Samsung,Lighting,Wi-Fi,A+,14289.59,19,271502.21,4.9,Mindanao,FALSE
TXN-01150,2025-01-16,Smart TV,Aqara,Living Room,Bluetooth,B,12633.01,10,126330.1,3.5,Region IV-A,FALSE
TXN-01151,2025-11-15,Smart Oven,Samsung,Kitchen,Matter,A+,6271.47,4,25085.88,2.1,Visayas,FALSE
TXN-01152,2025-12-02,Smart Speaker,LG,Living Room,Wi-Fi,A,8420.34,7,58942.38,1.5,Mindanao,TRUE
TXN-01153,2025-04-12,Smart TV,Amazon,Living Room,Wi-Fi,A,7946.59,3,23839.77,1.4,Region IV-A,FALSE
TXN-01154,2025-06-24,Smart Camera,Amazon,Security,Wi-Fi,A,2254.89,19,42842.91,3.5,Mindanao,FALSE
TXN-01155,2025-12-19,Smart Thermostat,Google,Bedroom,Wi-Fi,B,9577.83,13,124511.79,1.2,Region III,TRUE
TXN-01156,2025-07-26,Smart Camera,Samsung,Security,Matter,A++,12246.21,1,12246.21,4,Region III,FALSE
TXN-01157,2025-08-05,Smart Camera,TP-Link,Security,Wi-Fi,A+,13526.77,18,243481.86,4,NCR,FALSE
TXN-01158,2025-10-12,Smart Speaker,LG,Living Room,Bluetooth,A+,6367.01,12,76404.12,1.2,Region III,TRUE
TXN-01159,2025-10-03,Smart Thermostat,Aqara,Bedroom,Wi-Fi,B,10878.08,3,32634.24,4.2,Visayas,FALSE
TXN-01160,2025-08-17,Smart Bulb,Philips,Lighting,Zigbee,B,10412.97,20,208259.4,2.1,Region IV-A,FALSE
TXN-01161,2025-05-30,Smart Speaker,Google,Living Room,Wi-Fi,A,4057.32,3,12171.96,1,Mindanao,TRUE
TXN-01162,2025-04-01,Smart Thermostat,Google,Bedroom,Wi-Fi,C,10758.72,18,193656.96,1.2,Region III,FALSE
TXN-01163,2025-09-10,Smart Camera,Google,Security,Wi-Fi,C,6447.8,13,83821.4,3.2,Region IV-A,TRUE
TXN-01164,2025-10-28,Smart Oven,Xiaomi,Kitchen,Matter,A++,14111.83,14,197565.62,4.8,Region IV-A,FALSE
TXN-01165,2025-07-30,Smart Bulb,TP-Link,Lighting,Matter,C,14418,19,273942,4.3,Mindanao,FALSE
TXN-01166,2025-10-25,Smart Camera,Amazon,Security,Matter,A+,11392.37,14,159493.18,1.3,Region IV-A,FALSE
TXN-01167,2025-11-28,Smart Plug,LG,Living Room,Wi-Fi,A+,2525.83,6,15154.98,1.9,Region IV-A,FALSE
TXN-01168,2025-03-12,Smart Door Lock,Amazon,Security,Matter,A+,13146.34,4,52585.36,1.1,NCR,FALSE
TXN-01169,2025-02-23,Smart Air Purifier,LG,Bedroom,Matter,B,7003.81,14,98053.34,3.9,Region III,FALSE
TXN-01170,2025-09-03,Smart Bathroom Scale,Xiaomi,Bathroom,Bluetooth,C,9565.42,19,181742.98,4.2,NCR,FALSE
TXN-01171,2025-08-23,Smart Camera,Google,Security,Wi-Fi,A++,2896.05,14,40544.7,2.8,NCR,FALSE
TXN-01172,2025-07-12,Smart Thermostat,LG,Bedroom,Matter,A++,13945.98,8,111567.84,3,Mindanao,FALSE
TXN-01173,2025-03-21,Smart Thermostat,Xiaomi,Bedroom,Z-Wave,B,5938.45,7,41569.15,3,Mindanao,FALSE
TXN-01174,2025-07-13,Smart Doorbell,Google,Security,Wi-Fi,A+,3470.1,9,31230.9,2.9,Visayas,FALSE
TXN-01175,2025-09-27,Smart Air Purifier,Google,Bedroom,Wi-Fi,A+,1674.49,6,10046.94,2.7,Region III,FALSE
TXN-01176,2025-01-22,Smart Thermostat,Aqara,Bedroom,Wi-Fi,C,2692.99,3,8078.97,2.3,Mindanao,FALSE
TXN-01177,2025-07-27,Smart TV,LG,Living Room,Bluetooth,A++,3029.63,13,39385.19,4.1,NCR,FALSE
TXN-01178,2025-01-18,Smart Thermostat,Aqara,Bedroom,Wi-Fi,A,7034.31,6,42205.86,3.3,Region IV-A,TRUE
TXN-01179,2025-12-31,Smart Bulb,Amazon,Lighting,Wi-Fi,A,904.3,10,9043,4.5,Region IV-A,FALSE
TXN-01180,2025-05-29,Smart TV,Google,Living Room,Wi-Fi,C,5591.34,17,95052.78,4.6,Region III,FALSE
TXN-01181,2025-03-17,Smart Plug,Xiaomi,Living Room,Wi-Fi,A++,11772.86,10,117728.6,1,NCR,TRUE
TXN-01182,2025-09-05,Smart Doorbell,LG,Security,Wi-Fi,C,8367.64,7,58573.48,3.6,Region IV-A,FALSE
TXN-01183,2025-06-06,Smart Doorbell,Samsung,Security,Zigbee,A++,14045.54,19,266865.26,4,NCR,FALSE
TXN-01184,2025-06-29,Smart Bulb,Xiaomi,Lighting,Matter,A++,5884.49,3,17653.47,4.9,Region IV-A,FALSE
TXN-01185,2025-10-12,Smart Bulb,Philips,Lighting,Zigbee,A,3201.64,3,9604.92,2.1,Mindanao,FALSE
TXN-01186,2025-12-11,Smart Thermostat,Xiaomi,Bedroom,Wi-Fi,B,10362.28,14,145071.92,1.5,Region IV-A,FALSE
TXN-01187,2025-05-13,Smart Curtain Controller,Aqara,Bedroom,Matter,C,5204.4,7,36430.8,2.2,Visayas,FALSE
TXN-01188,2025-06-28,Smart Thermostat,Google,Bedroom,Matter,A+,1545.5,11,17000.5,5,Visayas,TRUE
TXN-01189,2025-03-15,Smart Door Lock,Amazon,Security,Matter,A+,5840.29,12,70083.48,2.7,Mindanao,TRUE
TXN-01190,2025-09-30,Smart Camera,TP-Link,Security,Matter,A++,5562.77,5,27813.85,3,Mindanao,FALSE
TXN-01191,2025-11-26,Smart Camera,TP-Link,Security,Wi-Fi,A++,4580.2,3,13740.6,2.7,Region IV-A,FALSE
TXN-01192,2025-01-06,Smart Thermostat,Aqara,Bedroom,Z-Wave,C,11913.99,9,107225.91,2.7,NCR,FALSE
TXN-01193,2025-09-09,Smart Door Lock,Amazon,Security,Matter,A,13674.27,8,109394.16,1.6,Region III,TRUE
TXN-01194,2025-10-25,Smart Air Purifier,Samsung,Bedroom,Matter,A++,12031.91,12,144382.92,3.1,Visayas,TRUE
TXN-01195,2025-12-04,Smart Speaker,TP-Link,Living Room,Wi-Fi,C,7369.23,19,140015.37,4.1,Mindanao,FALSE
TXN-01196,2025-08-19,Smart Camera,Amazon,Security,Matter,A++,843.93,19,16034.67,3.1,Region IV-A,FALSE
TXN-01197,2025-05-24,Smart Oven,LG,Kitchen,Wi-Fi,C,2437.29,18,43871.22,2.5,Region IV-A,FALSE
TXN-01198,2025-08-18,Smart Plug,TP-Link,Living Room,Wi-Fi,A++,10657.74,10,106577.4,4.5,Region IV-A,FALSE
TXN-01199,2025-10-25,Smart Refrigerator,Samsung,Kitchen,Wi-Fi,A++,5415.06,4,21660.24,2.3,Region III,FALSE
TXN-01200,2025-03-20,Smart Air Purifier,Aqara,Bedroom,Wi-Fi,A,13945.9,14,195242.6,3.6,Mindanao,FALSE
